Detected m/z (primary)	RT Start	RT Apex	RT End	Charge States	Per-Charge Detected m/z	Num Charge States	Primary Charge	Monoisotopic Mass	Mono m/z (primary)	Summed Intensity	Cross-Charge Support	Num Members
680.85950	58.2247	58.4551	58.6257	2	z2:680.8595	1	2	1359.70444	680.85950	2.4259e7	1	1
687.29089	81.8485	81.8671	82.1583	4	z4:687.2909	1	4	2743.12776	686.78922	2.4259e7	1	1
683.36261	102.3522	102.6162	102.7501	3	z3:683.3626	1	3	2045.05929	682.69371	2.4259e7	1	1
438.88565	47.1628	47.1852	47.4864	3	z3:438.8857	1	3	1313.63512	438.88565	2.4257e7	1	1
794.94427	100.1831	100.2735	100.7692	2	z2:794.9443	1	2	1587.87400	794.94427	2.4257e7	1	1
444.56775	64.2709	64.4699	64.7386	3	z3:444.5677	1	3	1330.68142	444.56775	2.4257e7	1	1
547.97144	60.7667	60.9781	61.1922	5	z5:547.9714	1	5	2732.81409	547.57009	2.4256e7	1	1
440.21259	39.9376	40.2658	40.2819	3	z3:440.2126	1	3	1317.61593	440.21259	2.4254e7	1	1
655.30927	69.8662	69.8662	69.9456	2	z2:655.3093	1	2	1308.60398	655.30927	2.4253e7	1	1
573.25488	57.9574	58.1232	58.2408	2	z2:573.2549	1	2	1144.49521	573.25488	2.4253e7	1	1
463.87723	60.4847	60.5995	60.9125	2;3	z2:695.3114;z3:463.8772	2	3	1387.60595	463.54259	2.4251e7	2	2
556.80341	86.3919	86.7745	86.9488	2	z2:556.8034	1	2	1112.59561	557.30508	2.4249e7	1	1
579.98798	44.7618	45.0512	45.0822	6	z6:579.9880	1	6	3467.86407	578.98462	2.4249e7	1	1
1270.56409	50.0745	50.1425	50.3668	1	z1:1270.5641	1	1	1269.55681	1270.56409	2.4248e7	1	1
759.44452	114.4950	114.7646	114.7646	5	z5:759.4445	1	5	3790.17950	759.04318	2.4245e7	1	1
462.74756	51.3469	51.6447	51.7474	2	z2:462.7476	1	2	922.47721	462.24588	2.4244e7	1	1
783.91260	132.1584	132.3254	132.6844	2	z2:783.9126	1	2	1564.80729	783.41092	2.4243e7	1	1
818.09766	126.0231	126.5079	126.5474	3	z3:818.0977	1	3	2449.26443	817.42875	2.4241e7	1	1
529.80072	90.6032	90.7665	91.0093	1	z1:529.8007	1	1	528.79344	529.80072	2.4241e7	1	1
433.21548	38.0279	38.4324	38.7591	3	z3:433.2155	1	3	1296.62462	433.21548	2.4241e7	1	1
435.87512	56.5444	56.6897	56.9138	3	z3:435.8751	1	3	1304.60354	435.87512	2.4240e7	1	1
580.00751	79.8711	80.1484	80.2993	3	z3:580.0075	1	3	1737.00069	580.00751	2.4239e7	1	1
537.57861	51.7190	51.8513	52.0174	3	z3:537.5786	1	3	1609.71401	537.57861	2.4239e7	1	1
417.23868	73.1386	73.3132	73.6262	3	z3:417.2387	1	3	1248.69420	417.23868	2.4238e7	1	1
1003.49231	64.9765	65.2847	65.3677	1	z1:1003.4923	1	1	1002.48503	1003.49231	2.4236e7	1	1
617.34100	141.3877	141.5463	141.8573	2	z2:617.3410	1	2	1232.66745	617.34100	2.4235e7	1	1
1051.17224	132.4653	132.6967	132.7574	3	z3:1051.1722	1	3	3149.49154	1050.83779	2.4234e7	1	1
483.24203	56.6168	56.7169	56.8123	2	z2:483.2420	1	2	964.46952	483.24203	2.4234e7	1	1
473.27969	53.8336	53.8916	54.2354	2	z2:473.2797	1	2	944.54483	473.27969	2.4233e7	1	1
966.95099	71.1468	71.2829	71.3807	1	z1:966.9510	1	1	965.94371	966.95099	2.4232e7	1	1
595.64191	81.8361	82.3278	82.3364	3	z3:595.6419	1	3	1784.90725	595.97636	2.4230e7	1	1
551.29327	56.7169	56.9138	57.1602	2	z2:551.2933	1	2	1099.56864	550.79160	2.4230e7	1	1
643.68567	77.7349	77.7659	77.9206	3	z3:643.6857	1	3	1928.03518	643.68567	2.4228e7	1	1
1283.64111	116.1399	116.2240	116.2956	3	z3:1283.6411	1	3	3845.89480	1282.97221	2.4226e7	1	1
568.81097	54.7213	55.0062	55.0561	2	z2:568.8110	1	2	1135.60740	568.81097	2.4226e7	1	1
431.26318	60.7408	60.9669	61.2393	4	z4:431.2632	1	4	1721.02363	431.26318	2.4224e7	1	1
798.92029	89.8983	90.1622	90.3157	2	z2:798.9203	1	2	1594.82267	798.41861	2.4224e7	1	1
708.08972	131.2345	131.4175	131.8811	4	z4:708.0897	1	4	2826.32307	707.58804	2.4223e7	1	1
605.63843	76.6281	76.8606	76.9950	3	z3:605.6384	1	3	1812.89010	605.30398	2.4223e7	1	1
471.56635	37.9128	38.1385	38.5141	6	z6:471.5663	1	6	2822.35106	471.39912	2.4223e7	1	1
596.66278	91.9946	92.2192	92.4333	3	z3:596.6628	1	3	1785.96316	596.32833	2.4221e7	1	1
624.31927	40.0874	40.1505	40.4131	2	z2:624.3193	1	2	1246.62400	624.31927	2.4221e7	1	1
487.78879	43.8504	43.9050	44.1201	2	z2:487.7888	1	2	973.56302	487.78879	2.4220e7	1	1
550.62238	41.6633	41.8155	41.8686	3	z3:550.6224	1	3	1647.84194	550.28792	2.4219e7	1	1
422.88626	35.9496	36.4446	36.8527	6	z6:422.8863	1	6	2530.27055	422.71904	2.4219e7	1	1
723.89374	82.1732	82.2201	82.5839	2	z2:723.8937	1	2	1445.77292	723.89374	2.4217e7	1	1
1040.14966	105.0053	105.1264	105.2068	3	z3:1040.1497	1	3	3115.42044	1039.48075	2.4215e7	1	2
653.80090	46.2433	46.3311	46.5176	2	z2:653.8009	1	2	1304.58390	653.29923	2.4215e7	1	1
590.65240	96.6861	96.7617	97.1818	3	z3:590.6524	1	3	1767.93203	590.31795	2.4214e7	1	1
593.32269	88.3975	88.3975	88.6611	3	z3:593.3227	1	3	1776.94625	593.32269	2.4211e7	1	1
442.23721	29.9934	30.1431	30.4973	3	z3:442.2372	1	3	1323.68981	442.23721	2.4210e7	1	1
518.93811	48.5769	48.7687	48.8910	6	z6:518.9381	1	6	3106.58165	518.77088	2.4210e7	1	1
541.95416	74.4083	74.6292	74.9511	3	z3:541.9542	1	3	1622.84066	541.95416	2.4210e7	1	1
526.52960	94.4445	94.5719	94.7881	3	z3:526.5296	1	3	1576.56698	526.52960	2.4210e7	1	1
460.28433	71.1827	71.4699	71.6454	4	z4:460.2843	1	4	1837.10822	460.28433	2.4207e7	1	1
563.61322	36.6166	36.7760	37.0368	3	z3:563.6132	1	3	1688.82119	563.94767	2.4205e7	1	1
522.24792	38.0415	38.1853	38.2965	3	z3:522.2479	1	3	1563.72195	522.24792	2.4204e7	1	1
555.63049	65.6777	66.1701	66.2369	3	z3:555.6305	1	3	1662.86630	555.29604	2.4202e7	1	1
647.34772	96.4234	96.5758	96.5758	2	z2:647.3477	1	2	1292.68088	647.34772	2.4201e7	1	1
835.67987	123.7387	123.9934	124.0256	4	z4:835.6799	1	4	3337.68702	835.42903	2.4199e7	1	1
452.74237	61.2393	61.3989	61.6104	4	z4:452.7424	1	4	1804.93367	452.24069	2.4199e7	1	1
647.80994	47.8820	48.1533	48.1988	2	z2:647.8099	1	2	1293.60532	647.80994	2.4198e7	1	1
730.33093	64.9295	65.1574	65.2587	2	z2:730.3309	1	2	1458.64731	730.33093	2.4197e7	1	1
806.40814	44.9016	44.9288	45.1318	2	z2:806.4081	1	2	1609.79838	805.90646	2.4196e7	1	1
438.72290	65.4828	65.7037	65.7296	5	z5:438.7229	1	5	2187.57476	438.52223	2.4196e7	1	1
420.27054	89.3074	89.4708	89.7596	2	z2:420.2705	1	2	838.52652	420.27054	2.4195e7	1	1
573.28601	90.6675	90.6811	90.8507	2	z2:573.2860	1	2	1144.55747	573.28601	2.4195e7	1	1
912.99823	100.6528	101.0229	101.3545	5	z5:912.9982	1	5	4556.94470	912.39622	2.4194e7	1	1
623.95648	96.4730	96.6985	96.9140	3	z3:623.9565	1	3	1867.84426	623.62203	2.4193e7	1	1
552.80243	37.5719	37.7211	38.0055	2	z2:552.8024	1	2	1102.58695	552.30075	2.4192e7	1	1
460.70718	36.7649	36.9120	37.0169	4	z4:460.7072	1	4	1838.79963	460.70718	2.4192e7	1	1
664.88867	102.9147	103.0138	103.4959	2	z2:664.8887	1	2	1327.76279	664.88867	2.4191e7	1	1
718.31000	88.4730	88.6177	88.9409	5	z5:718.3100	1	5	3585.51025	718.10933	2.4191e7	1	1
467.77426	74.4840	74.8743	74.8867	2	z2:467.7743	1	2	933.53397	467.77426	2.4186e7	1	1
518.28168	118.7231	118.8988	119.1117	3	z3:518.2817	1	3	1551.82320	518.28168	2.4185e7	1	1
445.77094	114.8327	114.9958	115.2148	2	z2:445.7709	1	2	889.52732	445.77094	2.4184e7	1	1
649.66168	96.4730	96.6985	96.9387	3	z3:649.6617	1	3	1943.95651	648.99278	2.4184e7	1	1
529.81519	62.8489	63.0133	63.1603	2	z2:529.8152	1	2	1057.61582	529.81519	2.4182e7	1	1
669.30548	29.4840	29.7240	29.7425	2	z2:669.3055	1	2	1336.59641	669.30548	2.4181e7	1	1
758.91376	98.8300	99.0317	99.5250	2	z2:758.9138	1	2	1515.81296	758.91376	2.4181e7	1	1
616.84668	63.4671	63.5834	63.8554	2	z2:616.8467	1	2	1231.67881	616.84668	2.4180e7	1	1
849.37140	97.1604	97.4951	97.6003	2	z2:849.3714	1	2	1696.72824	849.37140	2.4179e7	1	1
587.80347	70.8898	71.0541	71.2321	2	z2:587.8035	1	2	1173.59238	587.80347	2.4174e7	1	1
419.21576	37.8473	38.2236	38.6266	4	z4:419.2158	1	4	1672.83393	419.21576	2.4174e7	1	1
771.63287	86.4834	86.7237	86.8933	4	z4:771.6329	1	4	3080.49568	771.13120	2.4172e7	1	1
496.57089	49.6648	49.7367	49.8929	6	z6:496.5709	1	6	2971.37499	496.23644	2.4172e7	1	1
1147.24255	143.4730	143.5352	143.5974	3	z3:1147.2426	1	3	3437.70248	1146.90810	2.4171e7	1	1
469.25281	71.1950	71.2829	71.7802	2	z2:469.2528	1	2	936.49106	469.25281	2.4169e7	1	1
775.39050	37.1716	37.4089	37.5719	3	z3:775.3905	1	3	2322.14632	775.05605	2.4168e7	1	1
698.87500	68.3589	68.5768	68.8797	5	z5:698.8750	1	5	3487.33191	698.47366	2.4168e7	1	1
439.71658	24.5512	24.7657	24.7841	4	z4:439.7166	1	4	1754.83723	439.71658	2.4167e7	1	1
973.85468	144.0326	144.0636	144.2117	3	z3:973.8547	1	3	2917.53884	973.52022	2.4166e7	1	1
665.68884	123.9427	124.0603	124.2856	3	z3:665.6888	1	3	1993.04134	665.35439	2.4162e7	1	1
569.33020	152.0268	152.1172	152.2397	1	z1:569.3302	1	1	568.32292	569.33020	2.4161e7	1	1
675.82623	76.3644	76.3755	76.7345	2	z2:675.8262	1	2	1348.63456	675.32456	2.4161e7	1	1
597.24469	67.5174	67.6587	67.8481	3	z3:597.2447	1	3	1788.71224	597.24469	2.4159e7	1	1
768.37604	67.8914	67.9817	68.1920	2	z2:768.3760	1	2	1534.73752	768.37604	2.4157e7	1	1
672.10559	76.3051	76.3175	76.5353	4	z4:672.1056	1	4	2682.38655	671.60391	2.4156e7	1	1
617.81219	65.3949	65.7148	65.8135	5	z5:617.8122	1	5	3083.02124	617.61152	2.4155e7	1	1
415.76569	82.7115	82.8810	83.3600	2	z2:415.7657	1	2	828.51346	415.26401	2.4154e7	1	1
559.05554	101.2343	101.3347	101.6260	4	z4:559.0555	1	4	2231.18971	558.80470	2.4153e7	1	1
647.29889	54.6485	54.8983	55.1231	2	z2:647.2989	1	2	1293.58658	647.80057	2.4152e7	1	1
596.91644	58.4551	58.4687	58.7109	6	z6:596.9164	1	6	3573.44829	596.58199	2.4152e7	1	1
847.88849	62.0618	62.1522	62.2957	6	z6:847.8885	1	6	5077.27385	847.21959	2.4152e7	1	1
836.92816	37.5992	37.7632	37.8708	2	z2:836.9282	1	2	1670.83842	836.42648	2.4151e7	1	1
449.25238	60.7889	60.9385	61.1922	4	z4:449.2524	1	4	1792.98042	449.25238	2.4151e7	1	1
931.46191	114.4950	114.7448	114.7831	4	z4:931.4619	1	4	3719.81184	930.96024	2.4150e7	1	1
971.46155	103.1472	103.6396	103.7387	2	z2:971.4615	1	2	1939.90519	970.95987	2.4150e7	1	1
545.80145	61.8575	62.1051	62.1930	4	z4:545.8015	1	4	2177.17000	545.29978	2.4147e7	1	1
955.73676	103.7697	104.0312	104.0472	4	z4:955.7368	1	4	3816.91121	955.23508	2.4146e7	1	1
505.24542	48.6537	48.7687	49.2679	2	z2:505.2454	1	2	1008.47629	505.24542	2.4146e7	1	1
585.21387	44.6166	44.7618	45.0092	2	z2:585.2139	1	2	1168.41318	585.21387	2.4145e7	1	1
530.28815	72.6550	72.8659	72.8659	2	z2:530.2881	1	2	1058.56174	530.28815	2.4142e7	1	1
542.32440	81.2297	81.4007	81.7582	2	z2:542.3244	1	2	1082.63425	542.32440	2.4142e7	1	1
486.26471	58.9521	59.0459	59.1728	3	z3:486.2647	1	3	1455.77230	486.26471	2.4136e7	1	1
764.91913	75.2593	75.4677	75.6635	2	z2:764.9191	1	2	1527.82370	764.91913	2.4134e7	1	1
425.73755	67.3478	67.7369	67.7949	2	z2:425.7375	1	2	849.46054	425.73755	2.4134e7	1	1
613.76740	97.6944	97.8147	98.0699	2	z2:613.7674	1	2	1225.52024	613.76740	2.4134e7	1	1
442.74088	50.1152	50.2671	50.5147	6	z6:442.7409	1	6	2649.39824	442.57365	2.4133e7	1	1
485.71896	80.4502	80.4835	80.9708	2	z2:485.7190	1	2	969.42337	485.71896	2.4133e7	1	1
539.96631	86.5192	86.9130	86.9130	6	z6:539.9663	1	6	3232.75084	539.79908	2.4131e7	1	1
415.23178	35.4442	35.7680	35.9274	3	z3:415.2318	1	3	1242.67351	415.23178	2.4130e7	1	1
492.74863	51.1730	51.4073	51.5410	4	z4:492.7486	1	4	1964.95869	492.24695	2.4130e7	1	1
537.79309	53.8694	53.9964	54.1622	2	z2:537.7931	1	2	1073.57163	537.79309	2.4129e7	1	1
533.61475	23.6090	23.7039	23.8952	3;4	z3:533.6147;z4:400.4624	2	3	1597.82063	533.61415	2.4126e7	1	2
499.72238	42.9697	43.2892	43.4164	2	z2:499.7224	1	2	997.43021	499.72238	2.4126e7	1	1
575.33588	101.1293	101.4686	101.4847	6	z6:575.3359	1	6	3441.95818	574.66697	2.4125e7	1	1
736.81543	48.8910	48.9108	49.2072	2	z2:736.8154	1	2	1471.61631	736.81543	2.4124e7	1	1
853.49286	123.0070	123.2767	123.3883	2	z2:853.4929	1	2	1703.96781	852.99118	2.4123e7	1	1
787.14227	23.5977	23.7039	23.8008	4;5	z4:983.4246;z5:787.1423	2	5	3927.66492	786.54026	2.4123e7	1	2
819.37073	43.4608	43.6908	43.8727	1	z1:819.3707	1	1	818.36345	819.37073	2.4122e7	1	1
700.85437	86.5366	86.7745	86.8550	2	z2:700.8544	1	2	1399.69419	700.85437	2.4122e7	1	1
461.75323	65.6777	65.9672	66.0092	5	z5:461.7532	1	5	2302.72644	461.55256	2.4122e7	1	1
792.95258	112.5894	112.6861	112.9389	2	z2:792.9526	1	2	1583.89060	792.95258	2.4121e7	1	1
577.64233	74.9597	75.1789	75.6140	5	z5:577.6423	1	5	2881.16858	577.24099	2.4121e7	1	1
772.37842	53.6016	53.6893	53.9359	2	z2:772.3784	1	2	1542.74228	772.37842	2.4120e7	1	1
1141.07312	134.3474	134.4303	134.7573	2	z2:1141.0731	1	2	2280.13169	1141.07312	2.4120e7	1	1
455.29190	61.5708	61.6252	62.1225	4	z4:455.2919	1	4	1817.13850	455.29190	2.4119e7	1	1
491.24728	64.3809	64.7484	64.8873	4	z4:491.2473	1	4	1958.95332	490.74561	2.4117e7	1	1
585.75958	42.5792	42.8943	42.9042	2	z2:585.7596	1	2	1169.50461	585.75958	2.4116e7	1	1
588.74860	42.2436	42.4394	42.7202	2	z2:588.7486	1	2	1175.48264	588.74860	2.4114e7	1	1
686.29126	76.9441	77.1313	77.4369	5	z5:686.2913	1	5	3424.41321	685.88992	2.4114e7	1	1
598.35553	74.5063	74.5224	75.0055	2	z2:598.3555	1	2	1193.69315	597.85385	2.4113e7	1	1
684.37109	136.3368	136.4884	136.5565	2	z2:684.3711	1	2	1366.72763	684.37109	2.4113e7	1	1
617.63812	114.4058	114.4430	114.9203	3	z3:617.6381	1	3	1849.89254	617.63812	2.4112e7	1	1
918.10364	104.5337	104.6314	104.6969	3	z3:918.1036	1	3	2749.28237	917.43473	2.4111e7	1	1
871.97388	57.4432	57.5708	57.7159	2	z2:871.9739	1	2	1741.93320	871.97388	2.4110e7	1	1
575.04022	59.8046	59.8554	59.9992	4	z4:575.0402	1	4	2293.12172	574.28771	2.4108e7	1	1
1199.30188	126.1629	126.2717	126.4139	3	z3:1199.3019	1	3	3591.87375	1198.29853	2.4108e7	1	1
407.88797	40.6692	40.8583	40.9298	3	z3:407.8880	1	3	1220.64208	407.88797	2.4108e7	1	1
413.21771	49.2406	49.4607	49.6648	3	z3:413.2177	1	3	1236.63131	413.21771	2.4106e7	1	1
492.86536	56.4492	56.5691	56.7839	3	z3:492.8654	1	3	1475.57424	492.86536	2.4106e7	1	1
718.33112	53.9717	54.3134	54.3134	3	z3:718.3311	1	3	2150.96816	717.99666	2.4104e7	1	1
514.79083	70.6639	70.6639	71.1592	5	z5:514.7908	1	5	2566.91107	514.38949	2.4102e7	1	1
974.01239	126.6649	127.1524	127.1524	2	z2:974.0124	1	2	1945.00687	973.51071	2.4101e7	1	1
1159.06848	143.4419	143.5041	143.5974	2;3	z2:1159.0685;z3:773.7158	2	2	2316.12241	1159.06848	2.4101e7	1	2
691.67200	103.9455	103.9704	104.3827	3	z3:691.6720	1	3	2070.99081	691.33755	2.4101e7	1	1
427.82346	39.1877	39.2751	39.4731	5	z5:427.8235	1	5	2135.08425	428.02413	2.4100e7	1	1
538.81006	66.7120	66.9002	67.0821	2	z2:538.8101	1	2	1075.60556	538.81006	2.4099e7	1	1
558.31488	81.4626	81.7582	81.9018	2	z2:558.3149	1	2	1114.61521	558.31488	2.4098e7	1	1
568.31097	44.3945	44.5431	44.8348	2	z2:568.3110	1	2	1134.60740	568.31097	2.4097e7	1	1
702.69788	65.1574	65.5200	65.5200	3	z3:702.6979	1	3	2105.07180	702.69788	2.4095e7	1	1
643.38043	129.5802	129.5802	130.0742	2	z2:643.3804	1	2	1284.74631	643.38043	2.4095e7	1	1
562.53619	36.5869	36.7327	36.8527	4	z4:562.5362	1	4	2243.10561	561.78368	2.4095e7	1	1
633.24609	36.1251	36.2998	36.5733	3	z3:633.2461	1	3	1894.70974	632.57719	2.4093e7	1	1
565.61188	95.5812	96.0232	96.2363	3	z3:565.6119	1	3	1693.81380	565.61188	2.4091e7	1	1
743.86664	118.1528	118.3134	118.8072	2	z2:743.8666	1	2	1484.71537	743.36496	2.4091e7	1	1
534.29358	78.0905	78.2639	78.5265	2	z2:534.2936	1	2	1066.57261	534.29358	2.4090e7	1	1
727.38647	72.8970	73.0073	73.2068	2	z2:727.3865	1	2	1452.75840	727.38647	2.4090e7	1	1
608.98761	54.3765	54.7053	54.8365	3	z3:608.9876	1	3	1823.94100	608.98761	2.4090e7	1	1
531.80029	53.5706	53.6510	53.8336	1	z1:531.8003	1	1	530.79302	531.80029	2.4089e7	1	1
518.58081	42.6570	42.7449	43.0254	3	z3:518.5808	1	3	1552.72060	518.58081	2.4089e7	1	1
842.96997	98.0699	98.2582	98.4732	2	z2:842.9700	1	2	1682.92203	842.46829	2.4087e7	1	1
586.30200	137.7329	138.0352	138.5163	5	z5:586.3020	1	5	2925.47027	586.10133	2.4087e7	1	1
652.29663	57.5522	57.7493	57.9251	2	z2:652.2966	1	2	1302.57871	652.29663	2.4085e7	1	1
612.00250	83.5088	83.7095	84.1531	6	z6:612.0025	1	6	3663.96465	611.66805	2.4084e7	1	1
541.52979	74.6130	74.8235	74.8235	4	z4:541.5298	1	4	2159.07997	540.77727	2.4084e7	1	1
762.68207	89.2505	89.3074	89.3915	3	z3:762.6821	1	3	2285.02437	762.68207	2.4084e7	1	1
651.00513	105.4273	105.4435	105.6815	3	z3:651.0051	1	3	1949.99355	651.00513	2.4082e7	1	1
656.65564	56.1649	56.3476	56.4492	3	z3:656.6556	1	3	1966.94509	656.65564	2.4081e7	1	1
567.79333	63.0999	63.1085	63.3582	4	z4:567.7933	1	4	2267.14423	567.79333	2.4079e7	1	1
661.71594	80.9087	80.9856	81.1900	3	z3:661.7159	1	3	1981.12264	661.38149	2.4077e7	1	1
494.77695	54.5630	54.6583	55.0860	5	z5:494.7769	1	5	2465.83829	494.17493	2.4077e7	1	1
745.85468	54.6583	54.8612	54.9477	2	z2:745.8547	1	2	1489.69480	745.85468	2.4076e7	1	1
800.14240	58.1653	58.2247	58.4551	3	z3:800.1424	1	3	2396.40200	799.80794	2.4076e7	1	1
633.81702	81.0017	81.0711	81.4502	4	z4:633.8170	1	4	2530.23561	633.56618	2.4075e7	1	1
667.82007	78.1871	78.3927	78.8857	6	z6:667.8201	1	6	3998.87004	667.48562	2.4075e7	1	1
514.76398	40.3673	40.8583	40.8583	6	z6:514.7640	1	6	3079.53014	514.26230	2.4070e7	1	1
896.45416	108.2790	108.2926	108.5005	3	z3:896.4542	1	3	2685.33730	896.11971	2.4069e7	1	1
1140.53076	90.4768	90.5845	90.7454	2	z2:1140.5308	1	2	2278.04362	1140.02908	2.4068e7	1	1
894.37103	58.0391	58.0849	58.2408	2	z2:894.3710	1	2	1785.72416	893.86936	2.4067e7	1	1
446.76108	103.5728	103.8228	104.1055	2	z2:446.7611	1	2	891.50760	446.76108	2.4066e7	1	1
454.56775	23.6090	23.7039	23.7685	3	z3:454.5677	1	3	1360.68142	454.56775	2.4064e7	1	1
686.54053	43.3003	43.3003	43.4361	5	z5:686.5405	1	5	3425.65954	686.13919	2.4063e7	1	1
474.25195	44.3231	44.4898	44.6492	3	z3:474.2520	1	3	1419.73403	474.25195	2.4061e7	1	1
599.78479	68.9514	69.0468	69.2362	4	z4:599.7848	1	4	2395.11005	599.78479	2.4058e7	1	1
452.25119	54.4347	54.7053	54.9477	4	z4:452.2512	1	4	1802.96895	451.74951	2.4056e7	1	1
452.90161	64.4268	64.7089	64.8675	3	z3:452.9016	1	3	1355.68300	452.90161	2.4056e7	1	1
777.87903	55.0450	55.2256	55.5709	5	z5:777.8790	1	5	3882.35205	777.47769	2.4055e7	1	1
517.27893	56.8544	56.9138	57.0154	3	z3:517.2789	1	3	1548.81496	517.27893	2.4052e7	1	1
596.28979	66.0228	66.2369	66.3939	2	z2:596.2898	1	2	1190.56504	596.28979	2.4051e7	1	1
484.26602	44.0125	44.0953	44.1795	2	z2:484.2660	1	2	966.51749	484.26602	2.4051e7	1	3
532.78473	111.4090	111.6804	111.9246	2	z2:532.7847	1	2	1063.55491	532.78473	2.4050e7	1	1
842.04993	88.9923	89.1269	89.2172	3	z3:842.0499	1	3	2522.12460	841.71548	2.4049e7	1	1
879.96350	118.5981	118.7367	118.7850	2	z2:879.9635	1	2	1756.90909	879.46182	2.4048e7	1	1
658.33179	80.4835	80.5899	80.7685	5;6	z5:658.3318;z6:548.7767	2	5	3285.61832	658.13094	2.4048e7	2	2
643.34814	110.7415	111.1091	111.1239	3	z3:643.3481	1	3	1926.01925	643.01369	2.4047e7	1	1
717.05316	100.1831	100.3765	100.5760	3	z3:717.0532	1	3	2146.13095	716.38426	2.4047e7	1	1
556.89062	83.4593	83.9536	83.9672	3	z3:556.8906	1	3	1666.64669	556.55617	2.4046e7	1	1
799.43182	115.0428	115.1245	115.3349	4	z4:799.4318	1	4	3192.69483	799.18099	2.4045e7	1	2
716.35382	87.7135	87.8485	87.9330	3	z3:716.3538	1	3	2146.03963	716.35382	2.4042e7	1	2
458.76620	67.0302	67.4951	67.5770	2	z2:458.7662	1	2	915.51786	458.76620	2.4039e7	1	1
835.78418	108.8566	108.9730	109.1192	3	z3:835.7842	1	3	2503.32735	835.44973	2.4038e7	1	1
717.89337	103.1781	103.4028	103.8922	5	z5:717.8934	1	5	3582.42377	717.49203	2.4038e7	1	1
538.77649	143.6284	143.6595	143.7838	2	z2:538.7765	1	2	1075.53843	538.77649	2.4036e7	1	1
1055.24072	142.8104	142.9060	142.9669	3	z3:1055.2407	1	3	3160.69363	1054.57182	2.4035e7	1	2
725.34265	40.9751	41.0975	41.5708	2	z2:725.3427	1	2	1448.67075	725.34265	2.4035e7	1	1
873.04828	65.6053	65.6483	65.8135	3	z3:873.0483	1	3	2615.11965	872.71383	2.4034e7	1	1
408.74512	37.4670	37.6350	37.9647	6	z6:408.7451	1	6	2445.42369	408.57789	2.4032e7	1	1
830.51794	68.9688	69.1422	69.3594	2	z2:830.5179	1	2	1659.02134	830.51794	2.4032e7	1	1
495.91965	75.0377	75.0748	75.4913	3	z3:495.9196	1	3	1484.73711	495.91965	2.4030e7	1	1
816.92255	105.1437	105.1647	105.6455	2	z2:816.9225	1	2	1630.82719	816.42087	2.4026e7	1	1
408.24017	78.7284	79.0083	79.2337	3	z3:408.2402	1	3	1221.69869	408.24017	2.4021e7	1	1
563.54620	49.0380	49.2406	49.7230	5	z5:563.5462	1	5	2811.69128	563.34553	2.4020e7	1	1
526.26605	98.2186	98.2284	98.6019	2	z2:526.2661	1	2	1050.51755	526.26605	2.4018e7	1	1
850.44104	43.5239	43.5906	43.7391	2	z2:850.4410	1	2	1698.86753	850.44104	2.4017e7	1	1
665.30682	60.4104	60.5302	60.6950	3	z3:665.3068	1	3	1991.89529	664.97237	2.4015e7	1	1
786.91644	41.8341	41.8464	42.3081	2	z2:786.9164	1	2	1571.81833	786.91644	2.4014e7	1	1
830.45374	102.5418	102.6162	103.1022	4	z4:830.4537	1	4	3317.78584	830.45374	2.4011e7	1	1
597.33618	44.0014	44.0682	44.3354	2	z2:597.3362	1	2	1192.65781	597.33618	2.4007e7	1	1
897.43311	87.5266	87.5538	87.7024	4	z4:897.4331	1	4	3583.69661	896.93143	2.4006e7	1	1
730.85822	98.8968	99.1122	99.4618	2	z2:730.8582	1	2	1459.70188	730.85822	2.4006e7	1	1
875.76086	69.5328	69.8761	69.9991	3	z3:875.7609	1	3	2623.25741	875.42641	2.4005e7	1	1
944.43573	95.5404	95.7940	95.9712	2	z2:944.4357	1	2	1886.85691	944.43573	2.4005e7	1	1
441.22610	83.7467	84.1195	84.2238	3	z3:441.2261	1	3	1320.65648	441.22610	2.4005e7	1	1
503.29416	95.8980	96.2363	96.5077	2	z2:503.2942	1	2	1004.57376	503.29416	2.4002e7	1	1
717.70190	119.4968	119.7430	119.8012	3	z3:717.7019	1	3	2149.08053	717.36745	2.4001e7	1	1
800.37225	94.4445	94.6434	94.8166	6	z6:800.3723	1	6	4793.17980	799.87058	2.3999e7	1	1
482.24478	54.1486	54.1486	54.3494	2	z2:482.2448	1	2	962.47501	482.24478	2.3999e7	1	1
873.14685	143.2216	143.3149	143.5352	3	z3:873.1469	1	3	2615.41537	872.81240	2.3998e7	1	1
1001.86237	142.6276	142.8327	142.8488	3	z3:1001.8624	1	3	3000.55856	1001.19346	2.3997e7	1	1
555.26544	42.0355	42.0838	42.3589	2	z2:555.2654	1	2	1108.51633	555.26544	2.3997e7	1	1
600.93549	48.9381	49.0503	49.2567	3	z3:600.9355	1	3	1799.78463	600.93549	2.3995e7	1	1
548.94110	55.8143	56.2464	56.3055	3	z3:548.9411	1	3	1643.80147	548.94110	2.3993e7	1	1
513.28741	58.5480	58.6085	58.6085	2	z2:513.2874	1	2	1024.56028	513.28741	2.3992e7	1	1
543.33966	118.0972	118.2862	118.6278	2	z2:543.3397	1	2	1084.66477	543.33966	2.3992e7	1	1
492.79608	54.8748	55.0276	55.2948	2	z2:492.7961	1	2	983.57761	492.79608	2.3992e7	1	1
