mono_mass	mz	charge	rt	intensity	intensity_decile	category	nearest_rtmatch_rt_delta_min	nearest_rtmatch_charge	closest_by_mass_ppm	closest_by_mass_rt_delta_min	closest_by_mass_charge
1465.74127	733.87903	2	49.7775	3.7946e+06	7	rt_miss	-5.0243	2	-19.46	53.4936	2;3
1442.70101	722.35876	2	68.7857	3.7969e+06	7	rt_miss	-0.4751	2	19.60	40.7051	2
1782.91119	892.46448	2	40.8288	3.7971e+06	7	rt_miss	0.3491	4	-19.63	38.9013	2
1210.72852	404.58359	3	54.8278	3.8068e+06	7	rt_miss	1.4777	3	13.38	17.3322	2
1929.98298	644.33496	3	105.5613	3.8431e+06	7	rt_miss	-1.9006	2	-19.06	-13.5195	3
3320.67511	831.42889	4	126.7106	3.8629e+06	7	rt_miss	-0.7134	4;5	18.79	-5.5279	4
1368.67140	685.34418	2	112.6291	3.8671e+06	7	rt_miss	-5.9102	2	-18.85	-45.1921	2
1059.59645	530.80603	2	67.9556	3.8739e+06	7	rt_miss	5.5084	2	17.70	37.2512	2
1218.59930	610.30859	2	36.6524	3.8740e+06	7	rt_miss	1.0107	3	-18.00	32.4638	2
1761.85334	881.93341	2	87.1138	3.8779e+06	7	rt_miss	0.5452	2	-15.86	50.5606	3
928.54944	465.28217	2	82.4601	3.8783e+06	7	rt_miss	2.5713	2	12.29	-3.6400	1;2
891.48142	446.74808	2	54.8748	3.8843e+06	7	rt_miss	-2.3426	2	-12.06	-17.3301	1;2
1235.50546	618.76062	2	31.7225	3.8862e+06	7	rt_miss	-0.5241	2	-3.84	15.8233	2
1121.57169	561.79376	2	43.6760	3.8867e+06	7	rt_miss	-0.3497	2	-17.36	66.4534	2
928.55933	465.28650	2	73.9713	3.9105e+06	7	rt_miss	-1.0557	1;2	-10.16	-4.3259	2
2181.11399	1092.06824	2	143.2838	3.9148e+06	7	rt_miss	0.5933	2	18.06	-53.4982	4
1145.59282	573.80457	2	60.5302	3.9167e+06	7	rt_miss	-1.0362	1;2	18.48	16.2166	2
1107.62881	554.82275	2	76.3941	3.9372e+06	7	rt_miss	-2.4475	2	14.83	-23.0822	2
1098.61858	550.31683	2	50.6346	3.9440e+06	7	rt_miss	0.7123	2	-14.07	19.2316	2
1438.83953	720.42810	2	142.0455	3.9470e+06	7	rt_miss	-0.3481	2	-7.55	-87.7915	3
1032.52738	517.27112	2	41.8464	3.9482e+06	7	rt_miss	-2.5811	2	-19.02	85.0133	1
1498.81036	750.41376	2	54.7450	3.9534e+06	7	rt_miss	0.4560	3	18.73	-19.3144	3
2248.06077	1125.53931	2	105.6604	3.9571e+06	7	rt_miss	-0.7415	4	-17.39	28.7216	3;4
1979.93372	661.31989	3	40.0404	3.9579e+06	7	rt_miss	0.4308	4	18.76	-3.6453	2
1247.62201	624.81915	2	62.2104	3.9656e+06	7	rt_miss	1.9645	2	18.91	-34.0795	2
1826.89917	914.96045	2	143.3785	3.9739e+06	7	rt_miss	-9.1166	3	19.78	-74.0191	4
1634.77878	818.39746	2	58.6911	3.9755e+06	7	rt_miss	3.2159	2;3;4	-15.30	39.7151	2
987.51378	494.76447	2	44.8484	3.9801e+06	7	rt_miss	0.6535	1	-15.27	0.6535	1
849.43849	425.72638	2	57.6043	3.9822e+06	7	rt_miss	5.1805	1;2	-5.36	-13.4087	2
1980.99050	992.00049	2	101.9906	3.9854e+06	7	rt_miss	0.4979	2	18.46	-47.4559	3
1477.74127	739.87927	2	34.2485	3.9860e+06	7	rt_miss	-0.4098	3	18.04	26.6900	2;3
1038.60735	520.31061	2	107.5240	3.9901e+06	7	rt_miss	-0.3843	2	15.79	-73.1491	2
1676.75698	839.38586	2	92.6302	4.0172e+06	7	rt_miss	0.6766	2	-15.61	-35.1746	3
1004.49608	503.25580	2	45.2731	4.0214e+06	7	rt_miss	0.5028	2	-19.27	19.3193	2
1742.98184	872.50037	2	142.6115	4.0295e+06	7	rt_miss	0.7992	2;3	-17.77	-75.8847	4
925.53854	463.77704	2	69.2139	4.0307e+06	7	rt_miss	-21.5326	2	0.61	-22.7739	2
854.48617	428.25000	2	72.7629	4.0361e+06	7	rt_miss	-7.9761	2	0.73	-7.9761	2
1567.87962	784.94788	2	118.5846	4.0490e+06	7	rt_miss	-1.5317	2	19.33	-37.7442	3
2981.50157	995.17810	3	131.7227	4.0555e+06	7	rt_miss	-0.3052	2	14.57	-65.2113	6
1626.84059	814.42999	2	111.9035	4.0645e+06	7	rt_miss	6.4235	2	18.47	19.6811	2
1941.99888	648.67511	3	108.2926	4.0661e+06	7	rt_miss	0.4330	2	-19.90	34.6978	2
1299.60703	434.20975	3	47.7886	4.1326e+06	7	rt_miss	0.6090	3	-19.54	44.5185	2
1074.57433	538.29492	2	54.5260	4.1326e+06	7	rt_miss	-1.0359	2	-18.93	-8.0502	2
1244.58596	623.30096	2	82.9267	4.1443e+06	7	rt_miss	-0.4419	2	-17.60	-33.0824	2
1008.50288	505.25964	2	72.7058	4.1447e+06	7	rt_miss	1.5057	2	12.99	-27.6966	1
970.60628	486.31100	2	46.7352	4.1527e+06	7	rt_miss	2.5215	2	0.83	4.0948	2
884.54435	443.27954	2	60.6367	4.1606e+06	7	rt_miss	-6.1404	2	-13.53	22.6105	2
1129.59790	565.80774	2	66.4817	4.1630e+06	7	rt_miss	1.8055	1;2	-14.34	-30.5198	2
1367.72312	684.87073	2	104.4594	4.1830e+06	7	rt_miss	-5.3472	2	14.10	-40.4478	2;3
1270.72450	636.37103	2	39.4607	4.1839e+06	7	rt_miss	2.5266	3	13.71	72.5320	2
3314.62211	829.90979	4	105.8263	4.1843e+06	7	rt_miss	1.2553	5	18.88	-27.7730	6
1004.56548	503.29169	2	81.0513	4.1966e+06	7	rt_miss	-3.3325	2	-17.94	-27.4497	2
1759.75771	880.88806	2	77.9566	4.1992e+06	7	rt_miss	0.6937	2	-18.59	32.0577	3
1141.54778	571.78174	2	65.5843	4.2062e+06	7	rt_miss	16.7979	2	-10.55	49.5216	2
2299.17296	767.73401	3	99.0317	4.2072e+06	7	rt_miss	0.6754	3	6.62	-6.5712	4
1920.94691	641.65698	3	124.3077	4.2274e+06	7	rt_miss	-1.1164	3	-19.60	-15.7255	3
1218.62445	610.32037	2	60.3585	4.2454e+06	7	rt_miss	-3.1724	2	19.56	18.3699	2
1030.61752	516.31659	2	110.1294	4.2522e+06	7	rt_miss	-1.6165	1;2	1.19	-47.4227	2
921.51713	461.76660	2	100.0084	4.2571e+06	7	rt_miss	-4.7945	2	-10.07	-4.7945	2
1446.77184	724.39130	2	111.9592	4.2857e+06	7	rt_miss	2.6296	2	17.65	-39.3277	3
848.47560	425.24561	2	53.0002	4.3181e+06	7	rt_miss	0.6508	1;2	-13.42	-4.9347	2
888.50690	445.26083	2	60.2239	4.3262e+06	7	rt_miss	-2.5465	2	5.88	-2.7349	2
2625.30748	657.58569	4	122.5230	4.3484e+06	7	rt_miss	0.4692	2	13.56	-83.9940	5;6
950.58007	476.29761	2	83.7752	4.3544e+06	7	rt_miss	-20.9016	2	12.89	-44.9272	2
843.46029	422.73755	2	57.7307	4.3667e+06	7	rt_miss	-2.8077	2	-13.81	26.4807	2
1107.55604	554.78583	2	52.1671	4.3806e+06	7	rt_miss	0.8713	2	18.27	-15.5024	2
1736.82171	579.94800	3	59.3124	4.3861e+06	7	rt_miss	-1.3092	3	-17.84	20.0388	3
814.49125	408.25293	2	40.7905	4.4083e+06	7	rt_miss	7.1567	2	-15.37	25.9789	2
1325.64631	663.83234	2	35.7680	4.4223e+06	7	rt_miss	-0.9855	2;3	15.95	15.9646	2
1745.91007	873.95813	2	80.3649	4.4418e+06	7	rt_miss	-3.5512	3	16.88	34.3799	3
1186.65575	594.33594	2	50.2868	4.4550e+06	7	rt_miss	0.6508	1;2	15.01	69.1791	2
969.53174	485.77356	2	57.3542	4.4730e+06	7	rt_miss	1.3208	2	-18.79	15.6172	2
2225.16134	1114.08447	2	143.4107	4.4850e+06	7	rt_miss	-5.4349	2;3	16.73	-101.4976	4
2324.14371	582.29492	4	91.7902	4.4992e+06	7	rt_miss	-0.4642	4	-19.26	-19.2007	4
1180.56118	591.28906	2	41.3892	4.5358e+06	7	rt_miss	0.4449	2	-19.17	53.2627	2
1783.84509	892.93182	2	126.0590	4.5608e+06	7	rt_miss	0.7239	2;3	-15.76	-52.2274	3
1211.69141	606.85376	2	99.4618	4.5670e+06	7	rt_miss	2.4558	2	-16.39	-61.3429	2;3
2183.11822	729.04950	3	112.3768	4.5848e+06	7	rt_miss	0.5299	3	-17.88	25.4343	3
1629.86273	815.94080	2	110.7415	4.6088e+06	7	rt_miss	-1.7685	3	-19.52	9.7366	2
1955.98000	979.00085	2	90.7665	4.6153e+06	7	rt_miss	-0.8286	3	18.85	41.4055	3
2186.09426	730.04016	3	56.0778	4.6161e+06	7	rt_miss	3.2061	2;3;4	15.78	39.2175	3;4
1348.64051	450.55444	3	35.4157	4.6777e+06	7	rt_miss	-0.4390	3	-17.04	23.0394	2
1031.53999	516.77777	2	59.2728	4.6939e+06	7	rt_miss	3.6812	2	15.94	7.5064	2
1084.61282	543.31372	2	60.3943	4.7028e+06	7	rt_miss	0.5182	2	18.80	-15.6214	2
1512.72087	757.36884	2	58.8741	4.7057e+06	7	rt_miss	-0.5180	2	19.06	3.2310	2;3
833.43955	417.72717	2	57.9103	4.7175e+06	7	rt_miss	-3.3843	1	-12.60	-12.4999	2
1573.64625	787.83203	2	84.6882	4.7473e+06	7	rt_miss	0.4631	2	-3.28	-12.4862	2
1573.81741	525.61426	3	100.1992	4.7598e+06	7	rt_miss	0.5242	2;3	-19.11	-41.5242	2
1369.72014	685.86829	2	56.2230	4.7712e+06	7	rt_miss	0.7230	2	-15.12	5.1401	2;3
859.44734	860.45605	1	47.3676	4.7764e+06	7	rt_miss	-0.4977	2	-12.40	14.9591	2
846.49634	424.25558	2	49.1555	4.7818e+06	7	rt_miss	-2.2423	2	-0.25	26.6455	2
1094.57202	548.29425	2	60.7889	4.7959e+06	7	rt_miss	0.3067	2	15.81	-23.6421	2
820.44430	411.22964	2	54.8081	4.8474e+06	7	rt_miss	-0.8117	2	6.11	26.9588	2
1474.75237	738.38361	2	83.7752	4.8634e+06	7	rt_miss	-0.4152	2	-18.99	27.4925	3
947.54402	474.77963	2	49.5905	4.8690e+06	7	rt_miss	-6.4881	2	3.63	79.5266	2
4151.05683	1039.27417	4	143.3149	4.8707e+06	7	rt_miss	-0.5731	5	-18.53	-0.5731	5
1128.59276	565.30493	2	36.4137	4.9025e+06	7	rt_miss	-1.7793	2	-13.63	37.4018	1;2
1426.66296	714.33868	2	31.1267	4.9032e+06	7	rt_miss	-3.6164	2;3	-19.18	22.9525	2
1567.87223	523.63104	3	58.9682	4.9120e+06	7	rt_miss	-1.6697	3	17.39	69.4482	3
2798.38752	934.14014	3	143.6284	4.9475e+06	8	rt_miss	-11.9243	2	-18.81	-12.3531	2
1150.55062	576.28491	2	41.0629	4.9516e+06	8	rt_miss	1.4186	2	16.67	82.1693	2
1332.71500	667.36444	2	75.2420	4.9688e+06	8	rt_miss	0.3559	2	-18.21	-5.5088	3
1378.77078	690.39526	2	107.4782	4.9822e+06	8	rt_miss	0.9369	2	16.77	-70.1545	2;3
900.43413	451.22464	2	58.8605	4.9909e+06	8	rt_miss	-0.4054	2	-12.28	-16.8101	2
1603.95489	802.98584	2	143.4107	5.0031e+06	8	rt_miss	-96.9473	3	-16.27	-96.9473	3
1117.61653	559.81671	2	87.8882	5.0141e+06	8	rt_miss	-1.5744	2	-16.84	-49.1206	1;2
1771.84509	886.93091	2	125.3470	5.0158e+06	8	rt_miss	0.3802	2	-18.17	-76.2348	3
1360.70991	454.57733	3	69.6948	5.0431e+06	8	rt_miss	-1.4373	2	19.30	53.1835	3
2080.02253	694.68036	3	72.4855	5.0582e+06	8	rt_miss	1.6503	3	-15.69	-15.3130	2
1400.74121	701.38110	2	55.7195	5.0698e+06	8	rt_miss	0.5269	2	-18.80	81.4794	2
1443.73177	482.25134	3	43.5511	5.0759e+06	8	rt_miss	-0.3792	2;3	-17.97	25.2940	2;3
898.51238	450.26343	2	48.7094	5.0762e+06	8	rt_miss	3.1728	2	-8.91	11.5046	2
1121.46993	561.74280	2	40.6123	5.0875e+06	8	no_mass_candidate			27.12	12.8285	2
904.47667	453.24576	2	46.9912	5.0902e+06	8	rt_miss	1.6477	2	-11.82	1.6477	2
857.48583	429.75021	2	59.6375	5.0988e+06	8	rt_miss	-1.0290	2	-7.92	-13.3682	2
1587.87329	530.29840	3	77.0136	5.1423e+06	8	rt_miss	0.4344	2	12.44	56.2318	2
1129.64954	565.83264	2	80.1063	5.1852e+06	8	rt_miss	0.8185	2	11.43	9.9096	2
2812.42901	938.81439	3	113.8547	5.1877e+06	8	rt_miss	-2.8892	3;4	-17.62	-79.9629	5
1831.90981	916.96338	2	82.8476	5.1987e+06	8	rt_miss	-1.4816	3	-19.50	25.9151	4
1442.72529	722.37091	2	61.5287	5.2209e+06	8	rt_miss	0.5764	2	16.02	-37.4760	3
893.44945	447.73230	2	37.9128	5.2510e+06	8	rt_miss	0.8463	1	16.74	35.3485	1;2
2171.02182	725.01904	3	79.6201	5.2532e+06	8	rt_miss	0.4144	4	17.77	53.7280	2
914.53379	458.27472	2	83.4158	5.2906e+06	8	rt_miss	-1.1313	2	13.04	-7.6372	1;2
1401.68884	701.85327	2	78.8857	5.2976e+06	8	rt_miss	0.6379	2	-19.88	-23.7317	3
1603.74379	802.88049	2	24.0527	5.3458e+06	8	rt_miss	0.7314	2	-18.34	110.9808	3
995.47462	498.74527	2	42.2436	5.3543e+06	8	rt_miss	5.2428	1;2	18.98	43.3134	2
1771.90644	886.96222	2	87.2196	5.3679e+06	8	rt_miss	-0.7127	2	13.79	29.5500	2
1720.91080	574.64398	3	90.5450	5.3706e+06	8	rt_miss	-2.2107	2	-16.57	-38.7976	4
1767.88906	884.95349	2	105.9242	5.4151e+06	8	rt_miss	0.4966	2	19.61	-15.7620	3
1347.64189	450.22107	3	35.9829	5.4204e+06	8	rt_miss	-1.8085	3	-17.97	-12.1821	3
1557.80724	779.91290	2	75.7786	5.4229e+06	8	rt_miss	-1.1494	2;3	-19.21	9.5507	2
1301.70918	651.86285	2	97.8704	5.4458e+06	8	rt_miss	10.2539	3	-19.24	-59.5492	3
1504.75619	753.38586	2	90.2019	5.4537e+06	8	rt_miss	-0.8575	3	17.69	18.2132	2
1763.91661	882.96741	2	45.1863	5.4697e+06	8	rt_miss	-6.5597	4	16.64	65.9104	2
3010.56247	753.89557	4	125.8647	5.4753e+06	8	rt_miss	0.4070	3	17.51	-21.5117	3
1285.68778	643.85242	2	94.8760	5.4769e+06	8	rt_miss	-0.6446	2	-17.93	-32.7709	1;2
1339.78235	670.90033	2	85.5570	5.4942e+06	8	rt_miss	-2.5176	2;3	18.83	21.9212	2;3
926.55492	464.28513	2	80.8404	5.5064e+06	8	rt_miss	-9.0862	2	-11.28	29.8863	2
1532.79471	767.40588	2	68.1179	5.6090e+06	8	rt_miss	0.5665	2	19.19	53.8388	2
1665.96652	556.32990	3	68.1179	5.6104e+06	8	rt_miss	-10.8504	2	2.71	45.5979	2
1723.86016	575.62616	3	28.8402	5.6713e+06	8	rt_miss	0.3168	3	-18.75	26.7307	3
2032.04768	1017.53448	2	124.2028	5.7065e+06	8	rt_miss	0.6788	3	12.64	-21.0247	4
897.52837	449.77161	2	47.0111	5.7307e+06	8	rt_miss	11.3612	2	2.84	18.2736	2
1345.76055	449.59454	3	54.9366	5.7722e+06	8	rt_miss	-6.1309	2;3	9.94	30.7244	2;3
1651.78757	551.60437	3	81.3883	5.7770e+06	8	rt_miss	-2.9720	2	-18.18	-39.2934	2
1831.90981	916.96252	2	82.7276	5.7774e+06	8	rt_miss	-1.3616	3	-19.50	26.0351	4
1121.56045	561.78723	2	74.2821	5.7807e+06	8	rt_miss	-0.5680	2	-16.37	-3.7371	2
1589.89296	530.97192	3	61.3989	5.7888e+06	8	rt_miss	-12.3201	3	-4.44	59.0792	2
2358.15256	787.39459	3	85.9541	5.7964e+06	8	rt_miss	-0.4441	3	15.30	37.3226	2
1401.78677	701.90143	2	84.7974	5.8480e+06	8	rt_miss	-0.7535	2	16.59	-32.3864	3
1928.03673	644.02197	3	77.3937	5.8702e+06	8	rt_miss	0.3722	3	19.45	21.5366	4
800.51199	401.26300	2	68.6188	5.8877e+06	8	rt_miss	0.5135	2	4.36	35.7478	2
1640.81583	547.94702	3	83.4158	5.9164e+06	8	rt_miss	-2.7652	4	19.12	-21.6213	2
859.49159	430.75302	2	66.2369	5.9309e+06	8	rt_miss	0.7079	2	13.00	-11.6553	1;2
1862.92030	622.31775	3	129.5419	6.0020e+06	8	rt_miss	-0.5066	2;3	19.21	-36.3440	3
1365.67511	683.84625	2	84.4840	6.0178e+06	8	rt_miss	0.6907	2;3	-17.86	0.6907	2;3
1839.97306	461.00058	4	51.0459	6.0206e+06	8	rt_miss	0.7411	4	18.80	57.1675	3
1636.75152	819.38495	2	50.3582	6.0229e+06	8	rt_miss	-0.7083	3	-18.90	-5.2264	4
2806.31668	936.77631	3	95.8200	6.0404e+06	8	rt_miss	-0.3044	2;3	-9.22	10.0658	3
3724.71289	1243.24927	3	133.6145	6.0429e+06	8	rt_miss	0.4184	4	11.96	-30.5696	5
1774.81960	592.61444	3	55.6737	6.0440e+06	8	rt_miss	5.5656	3	17.58	72.7675	2
887.50763	444.76132	2	46.4523	6.0685e+06	8	rt_miss	1.5073	2	18.47	42.5400	2
875.48650	438.75037	2	45.2731	6.0705e+06	8	rt_miss	3.0147	2	16.08	3.0147	2
2615.26246	873.09851	3	118.3443	6.1090e+06	8	rt_miss	0.5112	2	16.77	-27.2507	2
1307.69862	654.85797	2	101.6111	6.1109e+06	8	rt_miss	2.9115	2	18.84	-57.9351	3
1420.74228	474.58835	3	34.1117	6.1342e+06	8	rt_miss	2.1695	3	-18.43	6.5575	2
1965.92209	656.65009	3	94.4680	6.1403e+06	8	rt_miss	1.3656	2	-16.02	6.1191	3
1273.66665	637.84198	2	94.4841	6.1657e+06	8	rt_miss	-1.4226	2	19.47	-13.5990	1
1025.55056	513.78265	2	50.2967	6.2120e+06	8	rt_miss	-0.8892	2	16.62	-0.8892	2
922.53485	462.27499	2	24.1149	6.2543e+06	8	rt_miss	30.2790	1;2	-3.60	81.9952	2
1283.71591	642.86597	2	117.5067	6.2586e+06	8	rt_miss	-0.9413	2	7.23	24.9498	2
1160.65536	581.33484	2	65.2007	6.2714e+06	8	rt_miss	-0.4918	2	14.63	-5.0423	2
2001.07959	668.37018	3	74.2115	6.3039e+06	8	rt_miss	-1.6852	3	15.32	19.5301	3
1370.71539	686.36591	2	39.1877	6.3984e+06	8	rt_miss	-0.9802	3	-19.12	11.7499	2
889.46577	445.74057	2	52.4369	6.4037e+06	8	rt_miss	9.5270	2	-8.76	43.6210	2
898.56000	450.28723	2	68.8303	6.4112e+06	8	rt_miss	-1.4404	2	5.00	46.7446	2
1718.88391	860.45129	2	78.8857	6.4274e+06	8	rt_miss	-0.6379	2	-18.88	-11.1204	3
1514.71137	758.36328	2	23.7685	6.4655e+06	8	rt_miss	0.4495	2	-19.87	46.5760	3
1925.08736	964.05634	2	143.4107	6.5004e+06	8	rt_miss	-8.4837	2;3	2.21	-71.8444	4
1669.79947	557.60754	3	48.0655	6.5158e+06	8	rt_miss	1.2505	3	-17.52	-20.4771	3
810.40581	406.21017	2	34.7393	6.5228e+06	8	rt_miss	-0.9266	2	9.19	24.9314	1
1018.53688	510.27597	2	68.2872	6.5249e+06	8	rt_miss	0.7893	2	-15.92	13.9218	2
1302.59144	652.30261	2	64.0450	6.5341e+06	8	rt_miss	0.5128	2	-18.49	11.0657	2
911.56917	456.79163	2	85.0067	6.5498e+06	8	rt_miss	13.9482	2	13.55	-23.5151	1;2
1216.63395	609.32330	2	96.7244	6.5504e+06	8	rt_miss	1.5338	2	18.91	-10.3647	2
999.51715	500.76648	2	46.4115	6.6636e+06	8	rt_miss	-0.6714	1;2	-18.10	-6.3339	2
1348.78268	450.60181	3	83.6921	6.6893e+06	8	rt_miss	0.5987	3	12.14	11.4340	2
784.50584	785.51453	1	68.9366	6.7038e+06	8	rt_miss	6.3227	1	2.88	6.3227	1
1045.46174	523.73834	2	35.1608	6.8257e+06	8	rt_miss	0.5206	2	18.54	51.9729	2
1504.73104	753.37439	2	52.7954	6.8432e+06	8	rt_miss	-1.1841	3	-17.93	48.3611	3
832.43644	417.22586	2	46.6041	6.8534e+06	8	rt_miss	-0.9465	2	-14.81	31.0887	2
1256.67246	629.34473	2	90.1622	6.8759e+06	8	rt_miss	0.4608	3	-19.61	-54.6377	3
1171.66348	586.84027	2	48.7328	6.9095e+06	8	rt_miss	-1.4220	1;2	-16.40	50.6533	2
2466.20018	823.40558	3	116.6210	6.9193e+06	8	rt_miss	0.5315	3	15.36	-3.6957	3
1118.56079	560.28851	2	76.0055	6.9614e+06	8	rt_miss	-2.5093	1;2	-19.44	-25.8174	2
1427.77324	714.89471	2	58.5591	6.9911e+06	8	rt_miss	0.3571	3	-17.15	31.2376	2
1127.60740	564.81110	2	72.0456	7.1721e+06	8	rt_miss	-1.4585	2	-18.08	19.7360	2
1897.91298	633.64624	3	39.4249	7.2029e+06	8	rt_miss	0.5808	2;3	19.16	-15.6564	4
886.46610	444.24176	2	52.1857	7.2282e+06	8	rt_miss	-0.8734	2	-0.42	1.5466	2
906.41168	454.21365	2	36.3951	7.2292e+06	8	rt_miss	-0.4233	1	-3.92	14.7038	1
973.53854	487.77777	2	66.0710	7.2391e+06	8	rt_miss	-1.5627	2	16.94	-24.6151	2
1557.76346	779.89056	2	52.1857	7.2535e+06	8	rt_miss	-0.9332	3	17.40	10.1100	2
799.49159	400.75311	2	60.5094	7.2693e+06	8	rt_miss	-3.2751	1;2	0.34	-27.4066	2
2287.15433	1145.08765	2	143.3785	7.2809e+06	8	rt_miss	0.8332	3	18.81	-1.8842	3
1229.69795	615.85681	2	102.6162	7.3009e+06	8	rt_miss	-1.0051	2	14.65	18.6768	2
1171.65609	586.83563	2	93.7988	7.3095e+06	8	rt_miss	5.5873	2	-17.80	-35.3722	2
896.48684	449.25085	2	38.9543	7.3282e+06	8	rt_miss	0.7544	2	15.62	27.8668	1
1787.86312	597.29675	3	102.6758	7.3857e+06	8	rt_miss	-0.6988	2	-17.07	-61.4595	3
1291.66196	646.83856	2	61.9318	7.4922e+06	8	rt_miss	6.1861	2;3	15.93	-15.1113	3
1415.67550	708.84521	2	76.1924	7.4992e+06	8	rt_miss	2.6760	2	-16.90	-38.4045	3
904.40792	453.21136	2	50.1979	7.5613e+06	8	rt_miss	-6.6914	1	9.87	7.4597	2
1723.80131	862.90692	2	62.5941	7.6231e+06	8	rt_miss	-0.4890	2;3	-16.12	0.8730	2;3
2301.09808	768.37787	3	95.8064	7.7313e+06	8	rt_miss	0.5613	3	-16.04	-9.9265	3
1534.72972	768.37244	2	76.8137	7.7800e+06	8	rt_miss	-1.2307	2	-18.38	-24.7754	2
1570.81373	786.41406	2	90.3640	7.7885e+06	8	rt_miss	-0.3952	2	19.09	-24.7711	2;3
1478.72529	740.37354	2	92.0951	7.8048e+06	9	rt_miss	-0.6356	2	-19.56	-6.6236	3
1696.86452	566.62952	3	55.9948	7.8205e+06	9	rt_miss	0.9512	4	17.49	56.9602	3
1454.68238	728.34814	2	59.8702	7.9156e+06	9	rt_miss	-2.6274	2;3	-18.15	-21.6355	2
859.48373	430.74954	2	29.7425	7.9828e+06	9	rt_miss	0.5956	2	14.99	8.9522	2
820.46945	411.24194	2	50.3791	8.0350e+06	9	rt_miss	24.2849	2	-0.89	37.2688	2
857.50109	429.75797	2	57.5361	8.0910e+06	9	rt_miss	1.0724	2	4.03	-8.9108	2
1482.75409	495.25818	3	88.5843	8.1424e+06	9	rt_miss	0.5600	3	19.63	-34.3775	3
1732.87460	867.44458	2	143.4107	8.1737e+06	9	rt_miss	-7.4440	2	-18.03	-55.2498	2
1675.98726	839.00226	2	143.3149	8.1768e+06	9	rt_miss	-24.2912	3	14.30	-34.0259	2;3
1144.63529	573.32538	2	34.1979	8.4140e+06	9	rt_miss	15.8766	2	15.67	63.6168	2
844.46543	423.24011	2	23.7039	8.4667e+06	9	rt_miss	13.0288	2	-13.87	23.6637	1
1036.57057	519.29285	2	78.4163	8.4672e+06	9	rt_miss	-1.0226	2	11.44	-1.0226	2
1367.65035	684.83362	2	47.6813	8.5057e+06	9	rt_miss	0.6904	2	18.75	25.7617	2
1543.69030	772.85388	2	51.7709	8.5387e+06	9	rt_miss	0.3195	2;3	-15.04	40.3950	2
919.47633	460.74573	2	46.1050	8.5917e+06	9	rt_miss	0.5201	2	8.45	113.8945	2
903.48142	452.74765	2	40.4131	8.6020e+06	9	rt_miss	19.4423	1;2	11.96	33.1165	1;2
1345.73540	673.87561	2	121.6667	8.6277e+06	9	rt_miss	-2.1179	2	19.49	-79.8512	2;3
920.47560	921.48279	1	60.0270	8.6400e+06	9	rt_miss	-0.4180	2	2.41	9.7733	2
1766.94143	884.48016	2	91.4262	8.6472e+06	9	rt_miss	0.5041	2	19.79	-51.6308	4
1592.87737	531.96680	3	73.6089	8.7281e+06	9	rt_miss	0.3797	2	9.41	-36.2370	3
1215.62881	608.82306	2	81.6877	8.7580e+06	9	rt_miss	2.9012	2	-19.92	2.9012	2
906.49232	454.25366	2	44.3439	8.7591e+06	9	rt_miss	5.6762	1	6.16	65.7088	2
1183.69247	592.85413	2	50.0979	8.7716e+06	9	rt_miss	0.4317	2	18.42	59.4511	2
920.47158	461.24329	2	45.6045	8.7978e+06	9	rt_miss	4.8758	2	6.78	24.1958	2
1058.56079	530.28711	2	59.0348	8.8925e+06	9	rt_miss	1.1891	2	19.05	-9.8375	2
870.42357	436.21933	2	54.8501	8.9155e+06	9	rt_miss	-0.4562	1	14.87	5.5343	1
947.54402	474.77945	2	80.1063	9.1732e+06	9	rt_miss	-0.4231	2	3.63	49.0108	2
1158.57683	580.29828	2	43.8504	9.2124e+06	9	rt_miss	0.3155	1	17.90	8.2400	2
1723.80131	862.90802	2	62.4591	9.3343e+06	9	rt_miss	-0.3540	2;3	-16.12	1.0080	2;3
2332.09400	584.28278	4	41.8600	9.3746e+06	9	rt_miss	-0.7353	3;4	-15.33	20.3045	3
1554.82534	778.42145	2	85.8701	9.4083e+06	9	rt_miss	0.3252	3	17.82	32.5907	3
1021.51926	511.76727	2	45.4104	9.7501e+06	9	rt_miss	-0.3282	1;2	16.73	40.8429	2
1200.59211	601.30389	2	35.1991	9.9473e+06	9	rt_miss	-0.4709	2	18.88	16.5199	2
1273.64016	637.82770	2	56.6168	1.0001e+07	9	rt_miss	0.6051	2	19.42	40.6752	2
1087.55095	544.78394	2	65.8829	1.0038e+07	9	rt_miss	1.8726	2	19.56	36.1163	1;2
1509.76749	504.26382	3	30.0861	1.0062e+07	9	rt_miss	0.8385	3	-19.68	42.9657	3
1131.64004	566.82812	2	55.9292	1.0140e+07	9	rt_miss	-7.0703	2	13.65	16.8734	2
1689.90498	845.96088	2	107.3583	1.0149e+07	9	rt_miss	1.5948	3	18.93	-42.0996	3
1296.65615	649.33612	2	48.9850	1.0162e+07	9	rt_miss	0.5424	2	19.47	14.7741	3
1168.56118	585.28900	2	42.0355	1.0299e+07	9	rt_miss	-0.3239	2	-18.74	28.7341	2
875.51165	438.76294	2	69.4188	1.0308e+07	9	rt_miss	3.8944	2	14.07	8.1170	1
1127.66626	564.84015	2	80.1063	1.0631e+07	9	rt_miss	3.3530	2	13.19	28.7503	2
1059.56006	530.78723	2	58.8457	1.0661e+07	9	rt_miss	1.0245	2	-17.58	-2.5908	1
