Refined Monoisotopic Mass	Charge	Apex RT	Summed Intensity	Decon Score	Num Candidate Masses	Detector Mono Mass
4296.12919	6	83.4158	3.9149e6	6.3368e-1	1	4294.12248
3217.76415	6	58.5591	3.9148e6	5.2053e-1	1	3219.77086
1844.33364	3	70.6243	3.9143e6	3.4037e-1	1	1844.33364
2536.84875	5	55.6737	3.9141e6	4.4498e-1	1	2536.84875
1209.56713	3	43.7391	3.9139e6	3.6323e-1	1	1209.56713
1042.52390	2	75.6833	3.9122e6	5.7254e-1	1	1042.52390
3573.84103	3	93.5697	3.9121e6	8.8445e-1	1	3572.83767
1776.80617	3	83.4927	3.9116e6	4.5583e-1	1	1776.80617
3625.54646	4	114.6927	3.9114e6	4.1422e-1	1	3625.54646
3818.95970	6	80.4107	3.9113e6	9.1546e-1	1	1908.97817
1150.47953	2	78.2787	3.9112e6	9.3878e-1	1	1151.48288
3163.59542	3	114.6927	3.9112e6	4.0608e-1	1	3163.59542
1429.75815	2	82.4354	3.9107e6	3.6417e-1	1	1429.75815
2018.96583	4	93.0938	3.9102e6	7.6496e-1	1	2018.96583
1836.90244	2	104.2428	3.9096e6	6.1015e-2	1	1836.90244
1477.93072	3	146.1808	3.9096e6	8.1111e-1	1	1477.93072
949.99541	1	56.4492	3.9095e6	8.5478e-1	1	1898.98746
1303.63053	2	55.5709	3.9091e6	2.6548e-1	1	1304.63388
3182.67815	6	40.5788	3.9081e6	2.9574e-2	1	3183.68150
2535.12696	4	76.4326	3.9075e6	2.5231e-1	1	2535.12696
1470.68021	2	86.7745	3.9074e6	3.3493e-1	1	1471.68357
1139.57883	2	56.9138	3.9072e6	2.1564e-2	1	1139.57883
1910.94334	2	102.7687	3.9070e6	4.6926e-1	1	1911.94669
1907.99995	4	75.7786	3.9070e6	6.9650e-1	1	1906.99659
1879.02749	3	75.7143	3.9052e6	5.2948e-1	1	1880.03085
668.84685	1	83.0691	3.9030e6	1.2942e-1	1	668.84685
1354.94643	3	23.7039	3.9030e6	3.9846e-1	1	1355.94979
1700.87214	4	23.6708	3.9015e6	1.9619e-1	1	1700.87214
2164.04489	3	73.3132	3.9014e6	3.5466e-1	1	2165.04824
975.52811	2	69.6701	3.9014e6	4.2960e-1	1	976.53147
1306.62436	2	98.3936	3.9013e6	4.8889e-1	1	1306.62436
2073.03793	3	99.9377	3.9010e6	3.2292e-1	1	2073.03793
4531.32696	6	67.8616	3.9009e6	7.4581e-1	1	4533.33366
883.44457	1	53.1337	3.9005e6	8.9993e-1	1	1766.88913
1320.67960	2	49.1357	3.9003e6	1.7833e-1	1	1319.67624
2144.06314	3	63.3781	3.8985e6	6.7060e-1	1	2145.06649
2816.33289	4	42.9191	3.8983e6	2.6287e-1	1	2814.32618
2210.00027	3	96.7244	3.8978e6	6.6805e-1	1	2210.00027
1253.56939	3	23.8331	3.8973e6	3.7299e-1	1	1253.56939
1874.94857	3	91.1085	3.8968e6	2.7010e-1	1	1874.94857
3074.55232	4	70.9765	3.8963e6	6.9260e-1	1	3075.55567
1677.79873	3	92.0418	3.8952e6	1.6960e-1	1	1678.80208
1040.01128	1	143.5974	3.8948e6	9.5849e-1	1	2079.01920
2245.97402	3	60.6528	3.8945e6	8.6128e-1	1	2244.97067
3582.70948	4	117.3953	3.8943e6	4.5522e-1	1	3581.70613
3000.48601	6	47.9041	3.8940e6	5.9037e-1	1	3004.49943
1670.76694	2	77.0136	3.8936e6	2.6174e-1	1	1670.76694
908.40519	2	30.5580	3.8933e6	9.6173e-1	1	1818.81709
2639.30694	5	55.6353	3.8921e6	6.7831e-1	1	2639.30694
1260.70810	2	143.8771	3.8917e6	1.1646e-1	1	1260.70810
2187.08918	4	75.4677	3.8911e6	6.5290e-1	1	2188.09254
3310.48248	5	59.4174	3.8903e6	3.7449e-1	1	3310.48248
1870.94898	4	55.7504	3.8901e6	7.1510e-1	1	1870.94898
3771.00509	3	143.2527	3.8900e6	9.2732e-1	1	3772.00845
3775.00353	6	64.2858	3.8900e6	5.2102e-1	1	3776.00688
2222.02564	4	43.9384	3.8888e6	6.0551e-1	1	2222.02564
1321.60654	2	68.0213	3.8881e6	8.3075e-1	1	1321.60654
4880.17407	5	45.8500	3.8880e6	5.3146e-1	1	4881.17743
3316.57345	3	143.0787	3.8876e6	4.4912e-1	1	3316.57345
1329.66215	2	89.6756	3.8875e6	6.6336e-1	1	1330.66550
3041.50703	4	96.7617	3.8874e6	5.1408e-1	1	3040.50367
1104.56034	2	38.5821	3.8864e6	9.3287e-1	1	1105.56369
2679.33580	6	23.9263	3.8862e6	5.3431e-1	1	2679.33580
1419.74355	3	59.6090	3.8859e6	2.2758e-1	1	1419.74355
1289.74499	3	104.2985	3.8857e6	9.6720e-1	1	1289.74499
1045.47654	2	48.6253	3.8854e6	5.2927e-1	1	1045.47654
2180.08755	3	144.0873	3.8852e6	9.6676e-1	1	2179.08419
2956.57521	4	109.8657	3.8848e6	6.4422e-1	1	2956.57521
1408.70310	2	55.7884	3.8844e6	2.0186e-1	1	1408.70310
1120.55246	2	44.9720	3.8834e6	1.3921e-1	1	1120.55246
3317.24097	5	52.7818	3.8832e6	4.6909e-1	1	3318.24432
1642.13264	4	43.6908	3.8827e6	1.1586e-2	1	1642.13264
2741.35464	3	108.3768	3.8822e6	6.6950e-1	1	2742.35799
3484.67532	3	117.6381	3.8809e6	5.8588e-1	1	3484.67532
5518.79161	6	143.0787	3.8803e6	5.1848e-1	1	5518.79161
1505.74157	3	103.6607	3.8800e6	9.8053e-1	1	1506.74492
2172.91285	4	58.0032	3.8792e6	2.7660e-1	1	2172.91285
538.93517	1	58.6085	3.8791e6	1.8101e-1	1	538.93517
2254.96451	2	75.6833	3.8788e6	3.7578e-1	1	2254.96451
2843.42014	2	143.6284	3.8778e6	8.3364e-1	1	2844.42350
3609.72490	6	50.0077	3.8777e6	5.8115e-1	1	3611.73161
2138.09269	2	116.0569	3.8776e6	5.7876e-1	1	2138.09269
3101.40187	4	116.3241	3.8773e6	7.2313e-1	1	3101.40187
5052.32354	6	46.0062	3.8762e6	1.9331e-2	1	5053.32689
3004.42953	3	82.3562	3.8751e6	1.6119e-1	1	3004.42953
3460.59735	5	84.8618	3.8750e6	8.4701e-1	1	3461.60071
1299.71555	2	60.2239	3.8749e6	5.7752e-1	1	1299.71555
5194.26836	6	57.8904	3.8747e6	4.9591e-1	1	5195.27172
2283.30777	5	45.2024	3.8746e6	4.8836e-4	1	2285.31448
1050.51706	2	70.5226	3.8746e6	9.7674e-1	1	1050.51706
2893.27582	5	69.3347	3.8744e6	5.7287e-1	1	2894.27917
1172.56015	2	48.9961	3.8742e6	4.8121e-1	1	1172.56015
1579.64921	2	73.5580	3.8739e6	2.0199e-1	1	1580.65256
2199.01167	4	53.6287	3.8733e6	2.7710e-1	1	2202.02174
1934.90383	3	56.7169	3.8732e6	4.9152e-1	1	1933.90047
2216.05971	3	143.9082	3.8731e6	9.8554e-1	1	2215.05636
2717.23284	6	35.5579	3.8730e6	5.4428e-1	1	2721.24626
954.89330	1	35.3723	3.8729e6	9.8465e-1	1	1908.78324
2855.57750	6	51.0014	3.8721e6	2.0498e-1	1	2854.57414
1661.79511	4	23.7039	3.8717e6	5.5138e-1	1	1661.79511
3381.39264	5	75.7465	3.8712e6	1.7746e-1	1	3383.39935
1087.99900	2	42.1903	3.8711e6	4.3503e-1	1	1087.99900
1787.60811	3	45.9042	3.8711e6	1.1888e-1	1	1787.60811
3082.98919	5	36.8761	3.8710e6	1.6458e-1	1	3082.98919
2885.35629	3	100.5537	3.8707e6	8.1101e-1	1	2886.35964
2509.06936	5	30.7063	3.8702e6	4.6270e-1	1	2509.06936
1481.68967	2	55.1095	3.8698e6	6.7390e-2	1	1481.68967
1738.97976	3	145.1651	3.8692e6	9.3712e-1	1	3477.95952
1363.70037	3	94.4680	3.8690e6	7.5952e-1	1	1363.70037
1221.58823	2	76.2321	3.8686e6	6.2947e-1	1	1221.58823
1719.91843	2	143.2216	3.8681e6	3.4432e-1	1	1719.91843
1891.01638	3	98.1602	3.8675e6	4.2401e-1	1	1890.01302
2086.09719	3	59.8231	3.8673e6	3.1838e-1	1	2086.09719
1506.71230	3	62.4158	3.8665e6	7.9547e-1	1	1507.71566
3439.65365	3	84.9385	3.8664e6	7.4289e-1	1	3438.65029
1235.63865	2	85.2130	3.8662e6	5.2901e-1	1	1235.63865
1991.89376	3	58.6503	3.8662e6	4.3271e-1	1	1990.89040
866.41801	2	49.8443	3.8660e6	6.1407e-1	1	867.42136
2646.27105	5	143.1384	3.8649e6	7.3146e-1	1	2646.27105
2251.99942	3	67.4370	3.8644e6	9.9532e-1	1	2253.00277
1556.84524	3	65.7420	3.8643e6	6.4240e-1	1	1556.84524
1902.81379	4	81.6680	3.8635e6	2.5457e-1	1	1901.81043
1971.99776	3	61.6252	3.8633e6	4.7036e-1	1	1971.99776
1960.01858	3	78.4163	3.8633e6	1.1079e-1	1	1959.01522
3612.84154	6	58.5269	3.8628e6	7.4689e-1	1	3611.83818
3754.63690	5	44.1065	3.8626e6	5.4850e-1	1	3754.63690
1345.62131	2	45.0228	3.8624e6	7.0934e-1	1	1345.62131
1929.99513	4	76.1924	3.8605e6	6.7344e-1	1	1929.99513
2327.19099	4	143.2527	3.8602e6	9.4426e-1	1	2328.19435
2007.02659	2	98.5673	3.8590e6	9.4372e-1	1	2008.02994
4495.05260	6	89.8289	3.8587e6	8.2029e-2	1	4496.05595
1769.77823	2	86.7076	3.8580e6	9.5093e-1	1	3539.55647
3045.40231	3	91.3965	3.8578e6	8.8345e-1	1	3045.40231
1220.64127	2	53.5049	3.8570e6	4.1696e-1	1	1221.64463
1614.74996	3	112.9822	3.8568e6	7.8974e-1	1	1614.74996
2078.99428	3	101.6260	3.8561e6	4.9220e-2	1	2077.99093
3518.83321	3	96.5077	3.8550e6	3.8119e-1	1	3517.82986
2142.07070	3	67.7555	3.8549e6	5.1175e-1	1	2142.07070
1617.84267	3	56.7665	3.8548e6	8.2599e-1	1	1618.84603
1496.75815	2	143.5352	3.8546e6	8.3412e-1	1	1496.75815
3299.56787	5	61.5078	3.8538e6	2.0979e-1	1	3299.56787
1409.68277	2	76.2618	3.8534e6	3.6528e-2	1	1408.67942
1475.76357	3	53.0235	3.8529e6	7.4884e-1	1	1475.76357
3253.81289	3	110.2470	3.8528e6	9.5278e-1	1	3252.80953
3958.86278	6	72.2454	3.8525e6	6.5296e-1	1	3961.87285
2915.38302	3	81.9601	3.8524e6	2.0947e-1	1	2916.38638
3912.49060	5	109.9648	3.8516e6	5.8834e-1	1	3912.49060
1429.69888	3	23.7039	3.8506e6	3.1246e-1	1	1430.70223
1718.88087	4	39.8239	3.8504e6	5.6796e-1	1	1719.88422
3763.71571	4	143.1384	3.8502e6	3.5007e-1	1	3764.71907
3997.01576	4	143.2838	3.8499e6	8.3652e-1	1	3998.01912
3437.73199	5	58.6750	3.8494e6	5.3946e-1	1	3437.73199
1282.64396	2	83.1197	3.8492e6	9.2618e-1	1	1283.64731
3507.80901	6	62.3106	3.8491e6	6.4117e-1	1	3507.80901
1212.57029	2	54.8983	3.8490e6	6.5728e-2	1	1212.57029
2656.30777	3	118.7367	3.8485e6	4.3707e-1	1	2659.31783
1471.76676	2	36.0225	3.8483e6	8.9403e-1	1	1472.77012
2601.34447	6	23.7685	3.8479e6	7.8580e-1	1	2602.34782
2576.25393	3	112.3768	3.8477e6	4.4640e-1	1	2577.25729
2022.99177	4	35.1298	3.8474e6	5.0151e-3	1	2021.98841
2807.67212	5	50.9376	3.8470e6	8.6652e-2	1	2807.67212
1764.90464	2	48.6648	3.8467e6	8.6156e-1	1	1764.90464
2678.23603	4	83.9672	3.8462e6	6.8518e-1	1	2677.23268
3137.46519	6	39.7558	3.8458e6	3.1723e-2	1	3135.45848
1260.65446	2	96.7244	3.8457e6	7.0741e-1	1	1261.65781
4112.53596	4	75.8604	3.8452e6	2.8341e-1	1	4112.53596
3571.80232	4	116.9267	3.8449e6	4.6487e-1	1	3571.80232
1699.82364	2	113.7889	3.8445e6	4.0165e-1	1	1700.82700
2624.30608	6	45.6304	3.8443e6	4.6781e-1	1	2625.30943
2785.88505	6	23.7685	3.8442e6	7.0255e-2	1	2785.88505
1132.55661	2	47.8010	3.8440e6	3.4943e-1	1	1132.55661
1716.71755	3	70.8055	3.8437e6	2.0214e-2	1	1716.71755
5123.58923	5	73.8155	3.8436e6	6.1815e-1	1	5122.58588
3623.39259	4	119.3718	3.8428e6	6.2702e-1	1	3622.38923
2402.05336	4	82.3674	3.8428e6	5.0244e-1	1	2404.06007
1252.61863	2	36.6264	3.8423e6	1.8626e-1	1	1252.61863
1527.80425	3	60.1720	3.8422e6	1.2493e-1	1	1527.80425
1848.90574	2	66.0586	3.8420e6	9.7167e-1	1	1848.90574
1076.58811	2	55.0276	3.8419e6	5.1713e-1	1	1076.58811
4050.10918	6	110.0341	3.8417e6	5.2873e-1	1	4050.10918
722.34020	1	63.8345	3.8413e6	8.8656e-1	1	722.34020
2425.22872	3	62.6919	3.8409e6	8.6799e-1	1	2426.23208
3614.86498	6	48.8057	3.8404e6	1.8645e-1	1	3615.86833
4227.99095	6	144.3050	3.8402e6	5.6034e-1	1	4226.98760
4338.08582	5	115.6528	3.8401e6	4.9785e-1	1	4340.09253
1159.58158	2	68.4097	3.8400e6	6.0077e-1	1	1160.58493
1763.87874	3	79.1259	3.8399e6	5.4445e-1	1	1763.87874
3008.47832	6	68.1427	3.8397e6	4.7279e-1	1	3008.47832
1645.76609	2	56.9659	3.8397e6	1.3378e-1	1	1645.76609
1066.38498	2	83.9387	3.8396e6	8.6890e-1	1	2131.76661
1388.60386	2	56.0947	3.8393e6	7.0684e-1	1	1388.60386
3863.86633	5	123.6012	3.8392e6	3.5386e-1	1	3863.86633
1655.75210	3	42.0232	3.8386e6	1.2137e-2	1	1656.75545
1647.85396	3	108.6538	3.8385e6	7.6157e-1	1	1647.85396
1953.99545	3	81.9601	3.8384e6	1.7375e-1	1	1954.99880
4875.26921	6	110.6052	3.8381e6	2.4960e-1	1	4875.26921
4239.33898	6	69.0765	3.8379e6	4.7102e-1	1	4242.34905
2259.99113	2	101.0093	3.8374e6	7.9356e-1	1	2259.99113
2442.83767	5	69.5514	3.8364e6	5.1273e-1	1	2442.83767
2050.03688	4	58.2619	3.8357e6	8.3234e-2	1	2050.03688
1216.65659	2	24.0527	3.8353e6	9.4027e-1	1	1216.65659
3357.35235	5	62.7427	3.8338e6	5.1814e-1	1	3358.35571
1570.72115	3	45.7550	3.8335e6	7.6833e-1	1	1570.72115
2019.04372	3	57.3814	3.8334e6	8.5450e-2	1	2018.04037
3392.38903	6	42.6681	3.8332e6	3.4369e-3	1	3396.40245
3567.94940	5	53.5248	3.8328e6	6.3303e-4	1	3569.95611
1124.51108	2	75.6635	3.8322e6	3.1841e-2	1	1124.51108
2747.30926	5	38.1385	3.8312e6	4.4054e-1	1	2747.30926
3243.79815	6	60.4970	3.8308e6	2.4228e-1	1	3246.80821
1947.93740	3	79.1556	3.8293e6	7.1671e-1	1	1948.94076
2682.15057	5	84.1531	3.8292e6	1.3649e-1	1	2682.15057
2996.46471	6	60.2992	3.8291e6	1.1576e-1	1	2998.47142
3375.77452	6	47.1628	3.8291e6	3.8885e-1	1	3375.77452
2685.31551	3	143.7217	3.8290e6	4.3796e-1	1	2685.31551
2911.99748	6	64.2047	3.8290e6	9.9639e-2	1	2911.99748
1762.88155	3	89.8785	3.8277e6	5.4332e-1	1	1762.88155
1526.61718	3	45.6045	3.8269e6	4.6455e-2	1	1526.61718
3594.74990	3	73.6620	3.8268e6	4.7722e-1	1	3594.74990
2576.24812	4	74.0035	3.8259e6	1.9850e-1	1	2577.25147
1242.66587	2	79.7635	3.8258e6	3.7428e-1	1	1242.66587
1877.93075	3	50.1425	3.8250e6	1.1616e-1	1	1876.92739
2329.20741	4	71.7542	3.8249e6	5.2252e-1	1	2331.21412
2238.13113	3	51.3604	3.8248e6	5.3532e-1	1	2238.13113
1006.52970	2	58.2830	3.8229e6	9.6843e-1	1	1007.53305
3486.64354	6	45.4104	3.8228e6	6.7835e-1	1	3487.64690
1738.85471	2	45.1863	3.8227e6	3.2664e-1	1	1738.85471
1575.73051	2	144.2428	3.8225e6	9.4370e-1	1	1576.73386
4012.70514	5	125.9527	3.8221e6	4.7091e-1	1	4012.70514
2556.13790	3	96.7244	3.8218e6	7.8728e-1	1	2556.13790
791.95104	1	143.9704	3.8212e6	8.9555e-1	1	1583.90207
1246.57999	2	76.3175	3.8208e6	1.1995e-1	1	1247.58335
1359.69071	2	75.5607	3.8206e6	9.0706e-1	1	679.34368
2588.23658	4	67.1552	3.8205e6	4.0204e-1	1	2588.23658
8375.56701	6	143.4730	3.8201e6	4.4788e-1	1	8375.56701
1520.73344	2	45.7981	3.8199e6	8.2764e-1	1	1521.73679
1946.93070	2	85.1624	3.8194e6	4.1730e-1	1	1946.93070
4484.61157	5	43.5511	3.8193e6	3.4507e-1	1	4484.61157
2942.43227	4	120.7073	3.8192e6	2.5193e-1	1	2944.43897
2394.30083	6	60.2992	3.8192e6	9.0027e-2	1	2397.31090
3033.46492	4	59.4396	3.8185e6	9.5895e-1	1	3034.46827
1607.79983	3	96.0232	3.8185e6	1.5823e-1	1	1607.79983
1222.11472	2	60.8582	3.8184e6	1.3499e-1	1	1222.11472
1319.66442	3	121.2150	3.8183e6	8.8334e-1	1	1319.66442
2753.63067	5	55.0450	3.8181e6	5.7249e-2	1	2753.63067
2797.31881	3	138.0599	3.8176e6	8.7528e-1	1	2798.32217
2570.34280	3	100.6664	3.8169e6	4.3915e-2	1	2572.34951
5634.81671	5	110.7800	3.8165e6	5.7709e-1	1	5634.81671
2622.31765	3	80.4502	3.8163e6	7.1672e-1	1	2624.32436
1745.01361	4	53.0002	3.8162e6	1.6225e-1	1	1743.00690
1194.54929	2	60.2422	3.8154e6	5.4711e-1	1	1194.54929
2165.57082	3	42.2089	3.8148e6	4.3113e-1	1	2165.57082
1154.57358	2	53.1747	3.8147e6	1.3108e-1	1	1154.57358
1092.52060	2	58.0527	3.8144e6	2.6505e-1	1	1092.52060
2152.98185	2	23.7039	3.8128e6	6.2822e-1	1	2152.98185
3498.64094	4	112.0878	3.8127e6	7.5050e-1	1	3498.64094
3091.52901	4	61.8575	3.8123e6	5.4733e-1	1	3094.53907
2246.82303	5	75.0748	3.8111e6	1.7548e-1	1	2247.82638
1698.78385	2	83.2274	3.8109e6	9.9188e-1	1	3394.55763
1593.81551	3	49.8929	3.8109e6	3.0383e-1	1	1593.81551
1991.89834	3	58.5480	3.8099e6	7.8443e-1	1	1990.89498
1413.66601	3	23.8331	3.8094e6	6.3288e-2	1	1413.66601
2014.05080	3	90.8706	3.8083e6	5.8950e-1	1	2013.04745
1719.81606	3	36.5992	3.8075e6	4.6342e-1	1	1719.81606
4200.25053	6	110.5891	3.8073e6	5.4698e-2	1	4200.25053
3302.63793	6	69.3124	3.8072e6	3.8755e-1	1	3304.64464
1252.60831	2	64.9431	3.8072e6	7.3323e-3	1	1253.61167
1516.72556	2	69.3124	3.8069e6	7.1292e-1	1	1516.72556
4768.94206	6	73.7438	3.8063e6	1.5127e-1	1	4768.94206
2244.14339	3	57.2428	3.8052e6	3.2540e-1	1	2244.14339
1953.05641	4	76.3175	3.8051e6	7.3736e-1	1	1953.05641
3902.76171	6	75.7143	3.8049e6	3.7795e-4	1	3903.76506
2242.22163	4	59.3272	3.8047e6	7.8639e-2	1	2241.21827
3707.95565	4	143.3785	3.8039e6	4.2344e-1	1	3711.96907
1065.55039	2	75.8604	3.8034e6	6.6215e-1	1	1065.55039
1222.75620	2	143.3785	3.8030e6	5.9077e-1	1	1222.75620
3635.39735	4	108.8566	3.8026e6	8.9016e-1	1	3636.40071
1856.52297	3	42.9821	3.8024e6	3.9949e-1	1	1856.52297
3412.49661	3	35.2139	3.8018e6	9.0301e-1	1	3412.49661
1308.55112	2	66.3939	3.8018e6	3.3220e-3	1	1308.55112
3259.64607	4	105.4273	3.8017e6	5.0894e-1	1	3260.64942
1740.86667	2	53.8027	3.8016e6	8.6110e-1	1	1740.86667
1050.52805	2	40.0602	3.8015e6	4.8706e-1	1	1050.52805
1085.58445	2	33.9092	3.8014e6	5.8205e-1	1	1085.58445
1928.90174	4	51.3123	3.8012e6	2.8664e-1	1	1928.90174
1633.86452	3	59.7909	3.8005e6	5.7116e-1	1	1633.86452
8854.40966	6	142.9060	3.8004e6	5.7641e-1	1	8852.40295
1174.63852	2	104.2428	3.8001e6	8.5288e-1	1	1174.63852
1473.77890	2	74.2673	3.7999e6	4.7122e-3	1	1473.77890
1428.75881	3	74.0529	3.7996e6	9.7598e-1	1	1429.76217
2416.16524	3	68.9366	3.7991e6	8.5063e-1	1	2415.16189
3189.67030	4	115.0156	3.7991e6	6.3203e-1	1	3191.67701
3296.61129	3	108.6440	3.7991e6	5.5315e-1	1	3296.61129
809.39061	1	69.8662	3.7990e6	9.8165e-1	1	1618.78122
1941.94253	3	23.6708	3.7990e6	7.5849e-1	1	1942.94589
1251.65545	3	66.4681	3.7989e6	8.6528e-1	1	1252.65880
2789.72516	5	39.6790	3.7988e6	1.9448e-2	1	2791.73187
1658.76374	4	23.7685	3.7984e6	5.6221e-1	1	1658.76374
3442.24219	5	49.3160	3.7983e6	2.2492e-1	1	3442.24219
3250.53179	5	107.2844	3.7979e6	7.9826e-1	1	3248.52508
1653.90437	4	67.4370	3.7957e6	9.0817e-1	1	1653.90437
2376.14578	3	83.3761	3.7953e6	9.5842e-1	1	2376.14578
1118.54582	1	58.4551	3.7953e6	8.4602e-1	1	1118.54582
5598.84529	5	143.2527	3.7952e6	1.3735e-1	1	5602.85870
3883.60515	6	62.6263	3.7951e6	2.3625e-1	1	3883.60515
4584.28381	5	143.3149	3.7950e6	3.8326e-1	1	4584.28381
2727.30137	2	143.2838	3.7945e6	1.2511e-1	1	2726.29801
1003.95104	1	101.9992	3.7945e6	8.6519e-1	1	2006.89872
1266.58524	2	56.9138	3.7944e6	5.2301e-1	1	1267.58860
3212.26043	5	112.8460	3.7943e6	1.0798e-1	1	3212.26043
3706.67841	5	92.5212	3.7940e6	2.6436e-1	1	3709.68848
994.47581	2	60.2239	3.7939e6	9.1410e-1	1	497.73958
5217.15063	5	143.3785	3.7939e6	2.8879e-1	1	5216.14728
1812.82515	4	35.5147	3.7933e6	5.2617e-1	1	1814.83186
3040.50373	5	69.8003	3.7929e6	5.2131e-1	1	3043.51379
1701.00083	2	129.8933	3.7927e6	2.5986e-3	1	1701.00083
1082.58286	2	36.5992	3.7914e6	1.5311e-1	1	1082.58286
2568.14578	3	63.0306	3.7901e6	3.1533e-1	1	2568.14578
2372.15980	4	23.6708	3.7901e6	7.4026e-1	1	2370.15309
1325.70066	2	73.2253	3.7889e6	9.2789e-1	1	662.85033
2840.07329	6	42.9548	3.7883e6	4.4482e-1	1	2840.07329
1206.57682	2	45.2731	3.7880e6	6.2155e-1	1	1207.58017
2034.10342	5	46.7908	3.7877e6	1.7239e-1	1	2032.09671
1166.63474	2	143.3461	3.7877e6	4.5903e-1	1	1166.63474
3446.57191	4	58.1653	3.7873e6	5.4303e-1	1	3447.57527
2798.20948	4	105.4435	3.7873e6	3.9231e-1	1	2798.20948
1561.70712	3	23.6090	3.7867e6	3.3666e-1	1	1562.71047
1258.71994	2	143.6284	3.7858e6	7.3321e-1	1	1258.71994
2225.07534	3	58.1232	3.7850e6	2.8325e-1	1	2225.07534
2671.19435	4	66.4817	3.7848e6	6.9671e-1	1	2671.19435
2043.03701	3	62.6684	3.7844e6	3.1057e-1	1	2043.03701
1886.92927	4	70.4818	3.7838e6	1.2114e-3	1	1885.92591
2730.46112	5	86.4302	3.7836e6	3.2655e-1	1	2730.46112
2426.11404	5	75.7786	3.7831e6	1.4319e-1	1	2426.11404
3180.80752	3	114.6457	3.7827e6	3.6173e-3	1	3183.81759
937.97971	2	88.0804	3.7823e6	8.9765e-1	1	1874.95606
1605.78376	4	45.6796	3.7820e6	1.9426e-1	1	1607.79047
1680.79122	3	43.4263	3.7818e6	6.5041e-1	1	1681.79458
2558.40218	3	113.0687	3.7814e6	5.4334e-1	1	2558.40218
3110.61869	6	75.8604	3.7809e6	5.2618e-1	1	3109.61534
2605.14055	6	23.7364	3.7804e6	2.8427e-1	1	2605.14055
2152.05276	3	143.4107	3.7802e6	5.5457e-1	1	2153.05611
1530.76177	3	45.0092	3.7802e6	1.4884e-2	1	1530.76177
6018.65612	6	124.6912	3.7796e6	1.5060e-2	1	6020.66283
2802.45592	6	72.7629	3.7794e6	6.2883e-1	1	2805.46599
2523.34156	4	23.7364	3.7791e6	6.2557e-1	1	2523.34156
1695.82595	3	52.4110	3.7788e6	3.0615e-1	1	1695.82595
1981.97848	3	103.1022	3.7782e6	3.8036e-1	1	1981.97848
2122.08285	3	109.6854	3.7778e6	3.5292e-1	1	2121.07949
2286.11068	5	23.6708	3.7778e6	7.9486e-1	1	2286.11068
1680.98456	4	48.4744	3.7778e6	6.6514e-2	1	1678.97785
4598.03571	5	46.0569	3.7778e6	4.4354e-1	1	4599.03906
2552.37491	2	143.4730	3.7770e6	8.6489e-1	1	2552.37491
2685.37947	4	80.6965	3.7768e6	2.3007e-1	1	2686.38282
1863.96474	3	45.6932	3.7766e6	8.9732e-2	1	1862.96139
4733.26159	6	99.9885	3.7764e6	5.0601e-1	1	4736.27165
2601.35276	6	23.7685	3.7757e6	7.7067e-1	1	2600.34941
2727.13337	4	85.5372	3.7757e6	2.8803e-2	1	2728.13673
3543.33722	5	52.9754	3.7752e6	3.5121e-1	1	3544.34057
1258.69570	3	53.4222	3.7750e6	1.7054e-1	1	1258.69570
2016.79678	3	66.4817	3.7744e6	1.7159e-1	1	2017.80013
1197.63048	3	58.1937	3.7738e6	1.7410e-3	1	1197.63048
1359.70432	2	50.0856	3.7736e6	1.4697e-1	1	1359.70432
977.53660	2	58.7109	3.7734e6	4.5514e-1	1	978.53995
2436.20321	3	143.8771	3.7726e6	9.7055e-1	1	2435.19985
1604.76023	2	63.9025	3.7726e6	2.0462e-1	1	1604.76023
1318.66996	2	41.8019	3.7725e6	9.1807e-1	1	659.83666
2296.12710	3	54.9094	3.7721e6	4.6298e-1	1	2297.13046
1506.44369	3	37.4089	3.7717e6	3.9312e-1	1	1507.44704
1081.54013	2	35.9829	3.7711e6	8.0545e-1	1	1081.54013
1204.56553	2	95.1261	3.7707e6	5.8994e-1	1	1204.56553
3532.78411	6	47.8734	3.7704e6	6.2161e-1	1	3536.79753
3905.08769	6	75.6945	3.7701e6	7.0019e-1	1	3903.08098
2532.23129	3	49.1751	3.7695e6	7.7242e-1	1	2532.23129
1589.75759	3	91.1789	3.7694e6	8.9579e-1	1	1590.76095
1615.04624	2	143.5663	3.7689e6	2.2444e-1	1	1615.04624
1668.82020	4	57.8904	3.7685e6	6.8496e-1	1	1669.82356
2716.31013	4	78.1723	3.7682e6	4.0198e-1	1	2717.31349
1903.87631	3	53.1747	3.7670e6	5.4283e-2	1	1903.87631
1854.84389	3	52.3183	3.7661e6	2.4333e-1	1	1854.84389
1394.73253	3	49.6648	3.7660e6	6.0193e-1	1	1394.73253
1844.91518	3	100.2574	3.7658e6	7.6626e-1	1	1844.91518
2441.81366	5	23.7364	3.7656e6	7.1839e-1	1	2441.81366
2638.29311	4	55.5054	3.7654e6	6.6464e-1	1	2640.29981
1460.76945	2	143.5041	3.7654e6	7.9088e-1	1	1461.77280
3596.66165	3	143.1110	3.7653e6	5.1444e-1	1	3598.66836
1647.79482	3	65.5399	3.7651e6	2.7235e-1	1	1647.79482
1152.54929	2	60.3721	3.7650e6	8.1395e-1	1	1152.54929
